时间(s),电容(F),品质因素(Q)
58.5678,2.46967e-11,121.864
58.6478,2.56157e-11,130.513
58.7278,2.45484e-11,129.18
58.8078,2.51867e-11,158.809
58.8879,2.35661e-11,127.098
58.9679,2.42512e-11,116.237
59.0479,2.48904e-11,123.913
59.1279,2.51587e-11,132.602
59.2079,2.45411e-11,119.183
59.2879,2.62483e-11,132.819
59.3679,2.33498e-11,128.689
59.4479,2.4428e-11,131.427
59.5279,2.5744e-11,132.265
59.6079,2.47478e-11,141.263
59.688,2.51286e-11,119.401
59.768,2.36755e-11,124.818
59.848,2.38854e-11,124.309
59.928,2.45873e-11,125.41
60.008,2.56934e-11,142.349
60.088,2.53162e-11,130.449
60.168,2.48686e-11,136.209
60.248,2.3351e-11,122.95
60.328,2.44572e-11,148.751
60.4081,2.5238e-11,134.558
60.4881,2.50738e-11,135.244
60.5681,2.50106e-11,134.465
60.6481,2.52283e-11,140.51
60.7281,2.33299e-11,123.418
60.8081,2.41661e-11,141.468
60.8881,2.524e-11,120.839
60.9681,2.50169e-11,130.515
61.0481,2.5002e-11,112.824
61.1282,2.43037e-11,132.17
61.2082,2.36436e-11,108.536
61.2882,2.48138e-11,143.348
61.3682,2.56918e-11,112.764
61.4482,2.50637e-11,123.636
61.5282,2.46598e-11,110.976
61.6082,2.36316e-11,127.64
61.6882,2.38654e-11,115.164
61.7682,2.46298e-11,119.531
61.8482,2.57625e-11,136.248
61.9283,2.45579e-11,122.232
62.0083,2.43238e-11,118.538
62.0883,2.35086e-11,115.858
62.1683,2.38483e-11,119.053
62.2483,2.46416e-11,138.279
62.3283,2.56283e-11,129.411
62.4083,2.5575e-11,137.613
62.4883,2.51186e-11,136.875
62.5683,2.34208e-11,121.005
62.6484,2.40548e-11,121.682
62.7284,2.56237e-11,133.03
62.8084,2.49454e-11,137.273
62.8884,2.47554e-11,135.271
62.9684,2.44471e-11,123.177
63.0484,2.44384e-11,132.48
63.1284,2.47162e-11,121.783
63.2084,2.56206e-11,124.272
63.2884,2.49109e-11,133.289
63.3684,2.50753e-11,118.799
63.4485,2.35267e-11,124.512
63.5285,2.45412e-11,139.549
63.6085,2.51606e-11,106.477
63.6885,2.51218e-11,141.539
63.7685,2.56015e-11,125.638
63.8485,2.40597e-11,134.921
63.9285,2.43006e-11,117.83
64.0085,2.52022e-11,130.295
64.0885,2.58435e-11,123.023
64.1686,2.46848e-11,126.835
64.2486,2.50524e-11,138.901
64.3286,2.36928e-11,116.2
64.4086,2.37243e-11,126.833
64.4886,2.47865e-11,124.032
64.5686,2.55933e-11,132.544
64.6486,2.48828e-11,135.375
64.7286,2.6361e-11,125.356
64.8086,2.33463e-11,121.895
64.8887,2.41941e-11,121.665
64.9687,2.56757e-11,139.207
65.0487,2.53846e-11,142.797
65.1287,2.50784e-11,123.303
65.2087,2.43686e-11,123.408
65.2887,2.4303e-11,121.006
65.3687,2.45925e-11,135.306
65.4487,2.60187e-11,137.905
65.5287,2.55264e-11,135.862
65.6087,2.46181e-11,134.286
65.6888,2.35747e-11,128.777
