时间(s),电容(F),品质因素(Q)
54.8037,2.45499e-11,107.705
54.8837,2.38814e-11,164.1
54.9637,2.13611e-11,135.747
55.0437,2.12641e-11,94.1538
55.1237,2.11924e-11,138.875
55.2037,2.2625e-11,141.013
55.2837,2.37927e-11,116.032
55.3637,2.37301e-11,162.453
55.4437,2.42493e-11,122.401
55.5237,2.38379e-11,147.244
55.6037,2.13306e-11,150.035
55.6837,2.12564e-11,96.9711
55.7637,2.12133e-11,98.2422
55.8437,2.35493e-11,113.107
55.9237,2.38018e-11,123.357
56.0037,2.35929e-11,136.381
56.0837,2.42681e-11,108.587
56.1637,2.29012e-11,150.027
56.2437,2.19875e-11,111.391
56.3238,2.12573e-11,124.138
56.4038,2.12127e-11,143.439
56.4838,2.12318e-11,160.636
56.5638,2.38952e-11,154.268
56.6438,2.37036e-11,114.172
56.7238,2.51126e-11,126.834
56.8038,2.27993e-11,141.984
56.8838,2.14037e-11,118.657
56.9638,2.12731e-11,97.8871
57.0438,2.12051e-11,98.4875
57.1238,2.14377e-11,104.975
57.2038,2.37523e-11,123.685
57.2838,2.37131e-11,160.308
57.3638,2.45065e-11,147.276
57.4438,2.40475e-11,133.343
57.5238,2.13517e-11,126.876
57.6038,2.12808e-11,118.212
57.6838,2.12353e-11,96.0446
57.7639,2.18787e-11,158.319
57.8439,2.36595e-11,128.172
57.9239,2.39292e-11,127.589
58.0039,2.40948e-11,119.612
58.0839,2.37767e-11,144.93
58.1639,2.13211e-11,118.199
58.2439,2.12526e-11,124.154
58.3239,2.16065e-11,126.856
58.4039,2.32008e-11,128.506
58.4839,2.36496e-11,117.623
58.5639,2.46485e-11,116.715
58.6439,2.18013e-11,136.411
58.7239,2.13965e-11,103.354
58.8039,2.12445e-11,104.002
58.8839,2.11931e-11,106.141
58.9639,2.30691e-11,129.659
59.0439,2.3746e-11,110.868
59.1239,2.37375e-11,143.841
59.2039,2.39065e-11,119.28
59.284,2.41709e-11,166.063
59.364,2.13051e-11,143.022
59.444,2.12246e-11,98.7681
59.524,2.12102e-11,140.071
59.604,2.30472e-11,112.225
59.684,2.36662e-11,149.525
59.764,2.38501e-11,116.357
59.844,2.40222e-11,153.573
59.924,2.32642e-11,102.546
60.004,2.13181e-11,114.765
60.084,2.12002e-11,130.972
60.164,2.17233e-11,138.872
60.244,2.32848e-11,111.064
60.324,2.36447e-11,132.589
60.404,2.39365e-11,142.45
60.484,2.41281e-11,105.536
60.564,2.23676e-11,144.744
60.644,2.13132e-11,125.849
60.724,2.1256e-11,120.069
60.8041,2.18266e-11,110.857
60.8841,2.32323e-11,126.102
60.9641,2.36222e-11,137.182
61.0441,2.43265e-11,150.895
61.1241,2.26125e-11,108.026
61.2041,2.18397e-11,138.636
61.2841,2.12929e-11,137.624
61.3641,2.12458e-11,127.078
61.4441,2.12683e-11,97.2508
61.5241,2.3794e-11,110.554
61.6041,2.35577e-11,119.137
61.6841,2.43878e-11,122.855
61.7641,2.247e-11,107.852
61.8441,2.18647e-11,123.269
61.9241,2.12956e-11,100.746
62.0041,2.12093e-11,123.009
62.0841,2.12579e-11,123.917
62.1641,2.38748e-11,110.71
62.2441,2.35868e-11,106.717
62.3242,2.4399e-11,105.525
62.4042,2.25001e-11,123.939
62.4842,2.16312e-11,148.229
62.5642,2.12996e-11,106.249
62.6442,2.12185e-11,102.378
62.7242,2.11927e-11,115.907
62.8042,2.38185e-11,142.705
62.8842,2.36681e-11,148.886
62.9642,2.52572e-11,156.613
63.0442,2.30251e-11,112.866
63.1242,2.14005e-11,137.262
63.2042,2.12753e-11,137.015
63.2842,2.12411e-11,97.017
63.3642,2.29656e-11,114.096
63.4442,2.37614e-11,158.935
63.5242,2.37902e-11,120.085
63.6042,2.38342e-11,137.091
63.6842,2.43704e-11,116.58
63.7643,2.13628e-11,125.392
63.8443,2.12386e-11,154.584
63.9243,2.1201e-11,129.108
64.0043,2.21999e-11,133.876
64.0843,2.37119e-11,115.852
64.1643,2.37937e-11,107.733
64.2443,2.38929e-11,155.603
64.3243,2.42903e-11,117.087
64.4043,2.1297e-11,127.151
64.4843,2.12232e-11,125.035
64.5643,2.11808e-11,126.354
64.6443,2.21802e-11,139.827
64.7243,2.37053e-11,116.512
64.8043,2.36814e-11,127.077
64.8843,2.39619e-11,137.694
64.9643,2.42549e-11,144.104
65.0443,2.12842e-11,125.993
65.1243,2.1228e-11,104.399
65.2043,2.12428e-11,109.747
65.2844,2.20965e-11,125.935
65.3644,2.36333e-11,107.449
65.4444,2.38678e-11,135.942
