时间(s),电容(F),品质因素(Q)
57.3676,2.42931e-11,145.526
57.4477,2.58322e-11,138.235
57.5277,2.28188e-11,104.978
57.6077,2.31605e-11,121.838
57.6877,2.56461e-11,132.439
57.7677,2.29569e-11,115.763
57.8477,2.27612e-11,104.923
57.9277,2.55387e-11,114.21
58.0077,2.31645e-11,120.205
58.0877,2.26044e-11,123.82
58.1678,2.5647e-11,152.474
58.2478,2.28603e-11,127.293
58.3278,2.25995e-11,124.066
58.4078,2.56303e-11,116.382
58.4878,2.28826e-11,124.989
58.5678,2.26653e-11,128.567
58.6478,2.56783e-11,157.467
58.7278,2.28827e-11,124.902
58.8078,2.29672e-11,106.135
58.8879,2.56237e-11,119.949
58.9679,2.29121e-11,113.285
59.0479,2.24665e-11,107.7
59.1279,2.53241e-11,141.717
59.2079,2.49339e-11,126.285
59.2879,2.25455e-11,124.541
59.3679,2.43989e-11,137.253
59.4479,2.54144e-11,126.882
59.5279,2.26096e-11,144.764
59.6079,2.40881e-11,156.52
59.688,2.52138e-11,130.333
59.768,2.26226e-11,136.701
59.848,2.4053e-11,121.03
59.928,2.57336e-11,116.27
60.008,2.26222e-11,119.842
60.088,2.43959e-11,128.867
60.168,2.31512e-11,143.664
60.248,2.26924e-11,119.111
60.328,2.42546e-11,147.332
60.4081,2.30887e-11,142.987
60.4881,2.25826e-11,99.1903
60.5681,2.43237e-11,166.392
60.6481,2.56524e-11,150.33
60.7281,2.26888e-11,125.836
60.8081,2.47413e-11,140.081
60.8881,2.30483e-11,139.399
60.9681,2.275e-11,147.058
61.0481,2.45492e-11,132.944
61.1282,2.53661e-11,133.327
61.2082,2.2625e-11,106.216
61.2882,2.37125e-11,127.889
61.3682,2.31187e-11,104.378
61.4482,2.27613e-11,105.464
61.5282,2.43125e-11,134.692
61.6082,2.53025e-11,149.6
61.6882,2.26433e-11,132.364
61.7682,2.45616e-11,143.656
61.8482,2.53763e-11,120.05
61.9283,2.25972e-11,107.621
62.0083,2.52003e-11,137.205
62.0883,2.3413e-11,113.772
62.1683,2.25583e-11,136.805
62.2483,2.5454e-11,129.355
62.3283,2.31074e-11,143.496
62.4083,2.24236e-11,124.852
62.4883,2.57554e-11,126.792
62.5683,2.28377e-11,112.063
62.6484,2.39804e-11,153.025
62.7284,2.56635e-11,126.58
62.8084,2.27056e-11,137.526
62.8884,2.36415e-11,107.503
62.9684,2.57268e-11,139.936
63.0484,2.27012e-11,120.6
63.1284,2.37201e-11,111.367
63.2084,2.51516e-11,133.074
63.2884,2.26717e-11,116.533
63.3684,2.34291e-11,155.556
63.4485,2.55836e-11,122.177
63.5285,2.27332e-11,147.701
63.6085,2.38702e-11,140.146
63.6885,2.57059e-11,120.701
63.7685,2.28939e-11,120.663
63.8485,2.35322e-11,132.292
63.9285,2.57582e-11,152.907
64.0085,2.2819e-11,104.35
64.0885,2.37495e-11,152.902
64.1686,2.56085e-11,141.598
64.2486,2.28666e-11,145.302
64.3286,2.34201e-11,137.731
64.4086,2.5382e-11,133.989
64.4886,2.27954e-11,130.694
64.5686,2.43355e-11,150.793
64.6486,2.53873e-11,130.555
64.7286,2.27651e-11,102.474
64.8086,2.42592e-11,114.803
64.8887,2.55852e-11,154.924
64.9687,2.27784e-11,135.674
65.0487,2.42693e-11,146.821
65.1287,2.56994e-11,126.389
65.2087,2.27922e-11,103.565
65.2887,2.4279e-11,162.394
65.3687,2.55861e-11,163.582
65.4487,2.27265e-11,152.802
65.5287,2.4265e-11,134.486
65.6087,2.55963e-11,148.827
65.6888,2.26833e-11,120.857
