时间(s),电容(F),品质因素(Q)
56.003,1.14667e-11,676.119
56.083,1.07081e-11,359.196
56.163,9.65937e-12,377.583
56.243,9.79196e-12,2369.32
56.323,1.0905e-11,343.853
56.403,1.20266e-11,500.457
56.483,1.19178e-11,1699.42
56.563,1.22053e-11,486.03
56.643,1.12359e-11,359.444
56.723,9.79444e-12,857.491
56.803,1.00779e-11,213.601
56.883,1.17361e-11,522.699
56.963,1.222e-11,341.692
57.043,1.26926e-11,933.331
57.123,1.25561e-11,529.768
57.2031,1.11142e-11,1024.53
57.2831,9.93138e-12,182.369
57.3631,1.00159e-11,275.223
57.4431,1.14472e-11,193.753
57.5231,1.32863e-11,566.654
57.6031,1.27769e-11,412.026
57.6831,1.22237e-11,501.748
57.7631,1.05666e-11,-490.346
57.8431,9.80179e-12,460.325
57.9231,9.58275e-12,199.632
58.0031,1.12614e-11,544.796
58.0831,1.20829e-11,545.232
58.1631,1.2722e-11,414.542
58.2431,1.04356e-11,529.736
58.3231,1.13357e-11,-338.451
58.4031,1.03917e-11,384.146
58.4831,1.08793e-11,846.493
58.5631,1.13845e-11,413.541
58.6431,1.25279e-11,345.841
58.7231,1.2088e-11,337.152
58.8031,1.1716e-11,451.156
58.8831,1.04689e-11,229.623
58.9631,9.25174e-12,392.566
59.0431,1.19559e-11,256.493
59.1232,1.18259e-11,861.192
59.2032,1.2189e-11,404.093
59.2832,1.24508e-11,372.397
59.3632,1.25145e-11,705.825
59.4432,1.07841e-11,8172.14
59.5232,9.53802e-12,240.729
59.6032,1.19061e-11,340.661
59.6832,1.19131e-11,350.248
59.7632,1.2255e-11,343.211
59.8432,1.23673e-11,572.197
59.9232,1.22926e-11,373.409
60.0032,1.06001e-11,686.494
60.0832,9.4951e-12,567.437
60.1632,1.14676e-11,407.071
60.2432,1.2678e-11,-12974.4
60.3232,1.14864e-11,295.316
60.4032,1.0964e-11,506.776
60.4832,1.05948e-11,472.275
60.5632,1.01937e-11,241.926
60.6432,1.09917e-11,539.639
60.7232,1.186e-11,863.102
60.8032,1.20892e-11,536.728
60.8832,1.21913e-11,341.548
60.9633,1.09049e-11,762.437
61.0433,1.04397e-11,414.864
61.1233,1.09492e-11,1769.11
61.2033,9.57499e-12,1686.64
61.2833,1.11312e-11,693.272
61.3633,1.17459e-11,529.171
61.4433,1.26018e-11,448.421
61.5233,1.20829e-11,628.186
61.6033,1.1046e-11,602.447
61.6833,8.46771e-12,231.002
61.7633,1.11688e-11,676.602
61.8433,1.20136e-11,430.068
61.9233,1.16142e-11,445.202
62.0033,1.10905e-11,243.086
62.0833,9.98838e-12,338.044
62.1633,9.88825e-12,1289.74
62.2433,7.99011e-12,240.448
62.3233,1.22014e-11,260.958
62.4033,1.31643e-11,465.616
62.4833,1.21474e-11,500.245
62.5633,1.10357e-11,632.274
62.6433,1.06684e-11,2567.63
62.7233,9.96106e-12,232.691
62.8033,9.61957e-12,416.014
62.8834,1.15101e-11,231.107
62.9634,1.26411e-11,459.59
63.0434,1.22133e-11,393.285
63.1234,1.11991e-11,817.31
63.2034,1.07403e-11,557.508
63.2834,1.03162e-11,-355.716
63.3634,9.66207e-12,432.51
63.4434,1.18635e-11,688.426
63.5234,1.24175e-11,845.567
63.6034,1.21659e-11,274.356
63.6834,1.10527e-11,362.154
63.7634,9.9105e-12,-7678.35
63.8434,9.14906e-12,206.083
63.9234,1.11824e-11,358.213
64.0034,1.21779e-11,1623.31
64.0834,1.15403e-11,476.028
64.1634,1.11218e-11,900.574
64.2434,1.03701e-11,630.522
64.3234,9.99856e-12,-388.187
64.4034,1.06523e-11,1186.6
64.4834,1.06988e-11,430.009
64.5634,1.19954e-11,232.376
64.6434,1.18566e-11,400.7
64.7235,1.16966e-11,374.884
64.8035,1.20048e-11,387.388
64.8835,1.04123e-11,488.988
64.9635,8.97872e-12,214.3
65.0435,1.15477e-11,506.061
