时间(s),电容(F),品质因素(Q)
52.647,2.52446e-11,133.125
52.727,2.48567e-11,123.261
52.807,2.40948e-11,131.908
52.8871,2.42103e-11,125.948
52.9671,2.36797e-11,109.313
53.0471,2.41605e-11,115.496
53.1271,2.46118e-11,146.155
53.2071,2.40533e-11,116.374
53.2871,2.39428e-11,126.04
53.3671,2.42289e-11,123.38
53.4471,2.35803e-11,132.115
53.5271,2.5442e-11,152.515
53.6071,2.72407e-11,126.922
53.6872,2.44853e-11,130.695
53.7672,2.37884e-11,138.804
53.8472,2.36188e-11,113.977
53.9272,2.4783e-11,137.272
54.0072,2.39308e-11,116.072
54.0872,2.53144e-11,109.901
54.1672,2.53661e-11,148.255
54.2472,2.37364e-11,115.606
54.3272,2.42219e-11,130.595
54.4073,2.4214e-11,128.073
54.4873,2.43893e-11,136.911
54.5673,2.55611e-11,114.522
54.6473,2.37654e-11,125.538
54.7273,2.41717e-11,130.235
54.8073,2.45891e-11,120.851
54.8873,2.5711e-11,120.367
54.9673,2.39931e-11,141.37
55.0473,2.36252e-11,132.397
55.1274,2.3548e-11,139.085
55.2074,2.53781e-11,133.54
55.2874,2.66643e-11,133.89
55.3674,2.40513e-11,109.339
55.4474,2.37797e-11,117.079
55.5274,2.38894e-11,122.478
55.6074,2.46144e-11,121.171
55.6874,2.4076e-11,121.381
55.7674,2.53877e-11,125.189
55.8474,2.62292e-11,126.793
55.9275,2.3575e-11,123.167
56.0075,2.53183e-11,139.555
56.0875,2.4786e-11,124.109
56.1675,2.41675e-11,115.006
56.2475,2.42881e-11,125.303
56.3275,2.36792e-11,136.131
56.4075,2.51661e-11,149.38
56.4875,2.42072e-11,138.185
56.5675,2.53577e-11,116.648
56.6476,2.55407e-11,156.216
56.7276,2.36228e-11,128.112
56.8076,2.44649e-11,132.209
56.8876,2.44967e-11,128.309
56.9676,2.5252e-11,148.162
57.0476,2.38963e-11,124.109
57.1276,2.36162e-11,116.502
57.2076,2.35558e-11,120.595
57.2876,2.48132e-11,144.025
57.3676,2.39159e-11,119.652
57.4477,2.45831e-11,133.251
57.5277,2.63895e-11,141.528
57.6077,2.34927e-11,134.533
57.6877,2.4483e-11,144.872
57.7677,2.46304e-11,128.371
57.8477,2.5732e-11,121.44
57.9277,2.40515e-11,112.389
58.0077,2.39494e-11,113.021
58.0877,2.42606e-11,116.924
58.1678,2.44534e-11,127.104
58.2478,2.50473e-11,110.109
58.3278,2.56182e-11,118.968
58.4078,2.37547e-11,131.562
58.4878,2.43539e-11,139.275
58.5678,2.49705e-11,104.859
58.6478,2.50806e-11,133.303
58.7278,2.48684e-11,132.01
58.8078,2.38396e-11,127.944
58.8879,2.34578e-11,123.689
58.9679,2.53102e-11,116.129
59.0479,2.48703e-11,119.845
59.1279,2.40012e-11,132.956
59.2079,2.40294e-11,122.094
59.2879,2.39908e-11,112.14
59.3679,2.48163e-11,135.417
59.4479,2.44502e-11,134.909
59.5279,2.43629e-11,135.112
59.6079,2.46597e-11,109.904
59.688,2.38854e-11,127.116
59.768,2.42504e-11,135.145
59.848,2.53393e-11,118.246
59.928,2.61609e-11,102.312
60.008,2.44399e-11,128.47
60.088,2.3875e-11,113.47
60.168,2.3568e-11,121.717
60.248,2.52459e-11,136.26
60.328,2.4508e-11,120.946
60.4081,2.39865e-11,108.869
60.4881,2.4968e-11,156.361
60.5681,2.35521e-11,115.823
60.6481,2.42419e-11,131.411
60.7281,2.44224e-11,119.532
60.8081,2.52817e-11,119.623
60.8881,2.39525e-11,116.149
60.9681,2.41031e-11,134.795
61.0481,2.39719e-11,137.87
61.1282,2.55879e-11,133.451
61.2082,2.60803e-11,133.897
61.2882,2.47374e-11,129.716
61.3682,2.3721e-11,121.083
61.4482,2.42263e-11,132.513
61.5282,2.5209e-11,114.062
61.6082,2.53239e-11,126.13
61.6882,2.47195e-11,130.12
61.7682,2.38971e-11,125.645
61.8482,2.38603e-11,153.453
61.9283,2.52782e-11,123.945
62.0083,2.45262e-11,126.905
62.0883,2.45889e-11,155.971
62.1683,2.60186e-11,137.25
62.2483,2.35296e-11,119.416
62.3283,2.4293e-11,135.165
62.4083,2.45759e-11,141.467
62.4883,2.57025e-11,145.741
62.5683,2.53609e-11,114.773
62.6484,2.38367e-11,111.047
62.7284,2.39781e-11,120.248
62.8084,2.50789e-11,119.319
62.8884,2.60715e-11,125.641
62.9684,2.48885e-11,155.481
63.0484,2.36352e-11,114.914
63.1284,2.41211e-11,157.195
63.2084,2.45665e-11,105.06
63.2884,2.46557e-11,123.407
63.3684,2.40531e-11,128.241
63.4485,2.48395e-11,145.459
63.5285,2.43411e-11,115.064
63.6085,2.53618e-11,129.313
63.6885,2.5361e-11,134.697
63.7685,2.4113e-11,127.999
63.8485,2.40691e-11,117.5
63.9285,2.37835e-11,122.543
64.0085,2.54929e-11,144.394
64.0885,2.40338e-11,133.95
64.1686,2.49768e-11,128.246
64.2486,2.57717e-11,133.832
64.3286,2.35847e-11,128.737
64.4086,2.44229e-11,108.719
64.4886,2.48029e-11,123.082
64.5686,2.44731e-11,117.323
64.6486,2.4316e-11,115.888
64.7286,2.41097e-11,152.754
64.8086,2.40979e-11,116.798
64.8887,2.55856e-11,117.761
64.9687,2.56975e-11,132.963
65.0487,2.42667e-11,126.132
65.1287,2.42592e-11,122.045
65.2087,2.37292e-11,123.04
65.2887,2.45186e-11,126.089
65.3687,2.47506e-11,137.351
65.4487,2.60211e-11,143.498
65.5287,2.53317e-11,130.662
65.6087,2.38014e-11,122.367
65.6888,2.39954e-11,129.198
